Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A30137	0.913246722	0.828225009	-1	1
A30138	0.681247866	0.286555939	-1	0.707623766
A30139	1	0.972130724	-1	1
A30140	0.894449203	0.595955125	1	1
A30141	1	0.99968581	-1	1
A30142	1	0.881082023	-1	0.927925879
A30143	0.62588503	0.027588816	-1	1
A30144	0.876951805	0.470397829	-1	1
A30145	1	0.998954144	1	1
A30146	1	0.941811185	1	1
A30147	1	0.981968983	1	1
A30148	1	0.989742569	-1	0.818037334
A30149	0.87296706	0.958428508	-1	1
A30150	1	0.998857724	1	1
A30151	0.757031109	0.125524915	-1	1
A30152	0.950250175	0.933662306	-1	1
A30153	0.904664482	0.647006049	-1	1
A30154	0.810150533	0.562185373	-1	0.897814848
A30155	0.87542144	0.795503051	1	1
A30156	1	0.862558013	-1	1
A30157	0.800994132	0.489583584	-1	1
A30158	0.525104399	1.3e-06	-1	0.928168818
A30159	0.50414369	0.11581882	-1	1
A30160	1	0.901484474	1	1
A30161	0.577611075	0.11074783	-1	0.907292902
A30162	0.811877647	0.815357292	-1	1
A30163	0.656334238	0.324307073	-1	1
A30164	1	0.925066728	1	1
A30165	1	0.999047213	1	1
A30166	0.709536927	0.094200187	-1	1
A30167	1	0.678981808	1	0.90580646
A30168	1	0.998683663	1	1
A30169	1	0.99425956	1	1
A30170	0.864830294	0.899526412	-1	1
A30171	0.863998114	0.67431923	-1	1
A30172	0.681177562	0.539746451	-1	1
A30173	0.795005652	0.986856026	1	1
A30174	0.981229212	0.838285201	1	1
A30175	0.766059424	0.143037878	-1	1
A30176	0.883631147	0.76605137	-1	0.927635943
A30177	0.911428227	0.895255216	-1	1
A30178	0.899634175	0.683033461	1	1
A30179	0.710414402	0.282665634	-1	0.928299212
A30180	0.918762728	0.885963525	-1	0.896131218
A30181	0.927220175	0.954791762	1	1
A30182	0.710223504	0.347852044	-1	1
A30183	0.554950219	0.002702201	1	1
A30184	0.733669831	0.441791956	1	0.774800666
A30185	0.832932407	0.938043795	-1	1
A30186	0.809101105	0.923417043	1	1
A30187	0.909843415	0.893549031	1	0.894512776
A30188	0.614837431	0.032338926	-1	0.604129529
A30189	1	0.946162081	1	1
A30190	0.559818058	0.031320356	-1	0.807516464
A30191	0.729859173	0.020052769	-1	1
A30192	0.90738927	0.70469258	1	1
A30193	0.847543325	0.871061244	1	1
A30194	0.63763324	0.041605261	1	1
A30195	1	0.911847471	1	1
A30196	1	0.798278573	1	1
A30197	1	0.94594985	1	1
A30198	0.895038962	0.649385628	-1	1
A30199	0.765747012	9.3e-07	-1	1
A30200	0.819792702	0.954856071	1	1
A30201	0.900663164	0.667795139	1	1
A30202	1	0.890715214	1	1
A30203	0.716677379	0.259759937	1	1
A30204	1	0.997885679	-1	1
A30205	1	0.95843711	1	1
A30206	0.86926986	0.997349024	-1	1
A30207	1	0.631109318	1	1
A30208	1	0.546646307	-1	0.927534245
A30209	0.922636948	0.767732841	-1	1
A30210	0.571501593	0.180721023	-1	1
A30211	0.870564551	0.725414722	-1	0.897126478
A30212	0.626800985	0.103316775	1	1
A30213	0.740876406	0.752042283	-1	0.801300983
A30214	1	0.977281253	1	0.895876852
A30215	0.898652849	0.832221017	1	1
A30216	0.976011327	0.949677217	1	1
A30217	0.858036002	0.881847255	-1	1
A30218	0.808813059	0.827525205	1	1
A30219	0.636671766	0.027958745	1	1
A30220	0.731231153	0.542974759	1	1
A30221	0.779566998	0.948768884	1	0.952770769
A30222	0.803512245	0.85359727	1	1
A30223	1	0.976295804	-1	1
A30224	1	0.989758022	-1	0.927867264
A30225	1	0.999954237	1	1
A30226	0.576961102	0.043355393	-1	1
A30227	0.620818805	0.005776658	1	0.894511632
A30228	0.676873423	0.057735433	-1	0.778529921
A30229	0.847404354	0.676648609	1	0.902372474
A30230	0.926987339	0.980512243	1	1
A30231	0.52662808	0.005632122	1	1
A30232	0.984489018	0.911160955	1	1
A30233	0.946723081	0.982028845	-1	1
A30234	0.867452954	0.474838619	-1	1
A30235	1	0.702230878	1	1
A30236	0.520089368	0.007223206	-1	1
A30237	1	0.933968361	-1	1
A30238	0.747666505	0.075668065	1	0.591355084
A30239	0.836458854	0.675098823	1	1
A30240	1	0.999529649	1	1
A30241	0.981229212	0.838285201	1	0.887257565
A30242	0.858967943	0.999577677	-1	1
A30243	1	0.991590476	-1	1
A30244	0.550763768	0.00301563	-1	0.915862472
A30245	0.686619053	0.565858724	-1	1
A30246	0.898947169	0.903646544	1	1
A30247	0.631573879	0.354075328	-1	1
A30248	0.822843433	0.875675336	-1	0.891753538
A30249	0.892485521	0.808259633	-1	1
A30250	0.619985946	0.065981335	-1	0.9271759
A30251	0.914574178	0.933837172	1	1
A30252	0.529999007	0.023000752	-1	1
A30253	0.927718172	0.999544734	1	1
A30254	1	0.886791415	1	1
A30255	1	0.671769812	1	1
A30256	1	0.993735606	-1	1
A30257	0.934450954	0.585639904	-1	0.691322048
A30258	0.90947431	0.768043428	-1	1
A30259	0.91315335	0.715943457	-1	1
A30260	0.695075837	0.385557097	1	1
A30261	0.884726144	0.861248588	-1	0.899666599
A30262	0.925743241	0.966709917	-1	1
A30263	0.795861727	0.925123789	-1	1
A30264	0.973248861	0.984900929	-1	1
A30265	0.697046932	0.472400705	1	1
A30266	0.963444301	0.858437801	1	1
A30267	0.8748872	0.944181195	-1	1
A30268	0.900775057	0.717210805	-1	0.892242298
A30269	1	0.836937492	-1	1
A30270	1	0.8996224	1	1
A30271	0.570529302	0.193579311	-1	1
A30272	0.712660484	0.272791064	-1	1
A30273	0.885862611	0.99985409	1	1
A30274	0.816214058	0.345897734	1	1
A30275	0.860157416	0.50741872	1	1
A30276	0.876537589	0.758909039	-1	1
A30277	0.74636899	0.574521076	1	1
A30278	0.860086174	0.604917139	1	1
A30279	0.805862278	0.088099263	-1	0.824087114
A30280	1	0.955231623	-1	1
A30281	0.66036021	0.370230177	-1	0.886872286
A30282	0.601919273	0.139863856	1	0.899093287
A30283	0.97677363	0.908382234	1	0.892974451
A30284	1	0.946993834	-1	1
A30285	1	0.90042124	1	1
A30286	0.754668044	0.150131144	-1	1
A30287	0.785853389	0.527920819	-1	0.900421416
A30288	0.931290792	0.997709017	1	1
A30289	0.957110368	0.894607111	-1	1
A30290	0.544741941	0.003617346	-1	0.915774365
A30291	0.862963241	0.796326504	1	1
A30292	0.7071906	0.139522549	-1	1
A30293	0.938640625	0.95056144	-1	1
A30294	0.772735102	0.267772427	1	1
A30295	0.677639842	0.725736062	-1	1
A30296	0.699051502	0.124924557	1	1
A30297	0.931923777	0.885731955	-1	1
A30298	0.838747833	0.255371966	-1	0.82754747
A30299	1	0.92912622	-1	0.9256056
A30300	1	0.984998709	-1	1
A30301	0.745983615	0.230494824	1	1
A30302	0.843870779	0.813001661	-1	1
A30303	0.597194215	0.063716261	1	0.553470443
A30304	0.818895124	0.839536528	1	1
A30305	0.666337469	0.389390089	-1	0.89874449
A30306	0.641000373	0.448032007	1	1
A30307	0.907841517	0.848863019	-1	1
A30308	1	0.979305765	1	1
A30309	0.905176512	0.811237963	1	1
A30310	0.892215133	0.789717762	-1	0.927726961
A30311	0.909901635	0.759194774	1	1
A30312	0.790322042	0.884276195	1	0.910859536
A30313	0.924760948	0.901920381	-1	1
A30314	1	0.971123663	1	1
A30315	0.8385233	0.890320676	-1	1
A30316	0.77270908	0.739410438	-1	1
A30317	0.656889763	0.048499374	-1	1
A30318	0.641004529	0.001005449	1	0.728407113
A30319	1	0.865030929	-1	1
A30320	0.528282349	0.021691357	1	0.594154464
A30321	0.591796536	0.005127902	-1	0.898136062
A30322	0.727619585	0.129284702	-1	0.927318783
A30323	0.805901889	0.503166025	-1	1
A30324	0.606950412	0.360181954	-1	0.809060143
A30325	1	0.710234157	1	1
A30326	0.916078897	0.853212872	-1	1
A30327	0.745147948	0.605752947	-1	1
A30328	0.858078246	0.938286914	-1	0.888786254
A30329	0.674203991	0.265302907	-1	0.804446517
A30330	0.651490384	0.64411625	-1	1
A30331	0.743678029	0.987775788	1	1
A30332	0.768245278	0.327031695	1	0.90154254
A30333	0.81271509	0.682444162	1	1
A30334	1	0.94928003	1	1
A30335	0.889487566	0.62049397	1	1
A30336	1	0.989293915	1	1
A30337	1	0.938834756	1	1
A30338	0.957237224	0.974684713	-1	0.893691343
A30339	0.914575377	0.63369809	-1	1
A30340	0.640085564	0.016195492	1	0.928114238
A30341	0.885610407	0.463857207	-1	1
A30342	1	0.959578975	-1	1
A30343	1	0.967823374	1	1
A30344	0.850927818	0.894936048	1	1
A30345	0.599334993	0.012486312	1	1
A30346	1	0.999998783	1	0.963154353
A30347	0.875609396	0.83065555	1	1
A30348	0.978534356	0.981863867	-1	1
A30349	1	0.955231623	-1	0.902580168
A30350	0.887522155	0.741349159	-1	1
A30351	0.70684618	0.353299592	1	0.811672459
A30352	1	0.984474012	1	1
A30353	0.666606935	2.15e-07	1	0.885565382
A30354	0.62493727	0.037568519	1	1
A30355	0.89803446	0.836012954	-1	1
A30356	1	0.960596556	1	1
A30357	0.627665094	0.11671117	-1	0.595572524
A30358	0.981104184	0.878978897	1	1
A30359	1	0.726650619	-1	1
A30360	1	0.938181678	-1	1
A30361	1	0.929342603	-1	0.900204676
A30362	0.90377168	0.973761207	1	1
A30363	0.912119751	0.7577023	-1	0.706037414
A30364	0.735725303	0.493613136	-1	0.926351624
A30365	1	0.970062227	-1	1
A30366	1	0.910986985	1	1
A30367	0.626948273	0.630215459	-1	1
A30368	0.902898213	0.733140522	-1	0.824237395
A30369	0.739771381	0.171541413	1	0.894152578
A30370	0.97615494	0.983376456	1	1
A30371	0.812706609	0.352926756	-1	1
A30372	0.904581487	0.936023608	1	1
A30373	0.877607406	0.699119626	-1	1
A30374	1	0.932946624	1	0.896686516
A30375	1	0.970575943	-1	0.626472351
A30376	1	0.976495182	1	1
A30377	0.571263043	0.014402671	1	1
A30378	0.929876341	0.915970847	-1	1
A30379	0.97698933	0.543723377	1	1
A30380	1	0.971418395	-1	1
A30381	0.873701421	0.491969669	1	1
A30382	1	0.996180827	-1	1
A30383	1	0.972124176	-1	0.928655344
A30384	0.790181944	0.160749543	1	1
A30385	0.683530818	0.147233281	1	1
A30386	0.82829361	0.651140897	-1	0.92815162
A30387	0.768555972	0.563025172	1	1
A30388	1	0.947520076	-1	1
A30389	0.978062273	0.954867366	1	1
A30390	0.868979927	0.71086081	-1	1
A30391	0.829511763	0.91406759	1	1
A30392	0.74784593	0.470098624	1	0.905506805
A30393	1	0.96474012	-1	1
A30394	0.846650014	0.964876821	-1	1
A30395	1	0.999825823	-1	0.928043106
A30396	1	0.938181678	-1	0.7829686
A30397	0.858160481	0.898988312	-1	1
A30398	0.849788261	0.93836885	-1	0.708379395
A30399	0.796983595	0.88026489	-1	1
A30400	0.9586591	0.928334534	-1	1
A31001	0.869794737	0.938769457	1	1
A31002	0.852010156	0.787123367	1	1
A31003	0.756567265	0.172910665	1	1
A31004	0.772615578	0.986742546	-1	1
A31005	0.657821198	0.031723517	1	0.521418706
A31006	0.585853177	0.088718918	1	1
A31007	0.573469932	0.058895733	-1	1
A31008	0.911473289	0.55659804	1	0.800950901
A31009	0.865104045	0.613537533	1	1
A31010	0.76677383	0.840456191	-1	1
A31011	0.865657477	0.697905737	-1	1
A31012	0.866066137	0.836008418	1	0.900286129
A31013	0.835252153	0.177603183	-1	1
A31014	1	0.814295096	1	1
A31015	0.86650643	0.451314037	-1	1
A31016	0.748583374	0.951272609	-1	1
A31017	1	0.93825685	1	1
A31018	0.921720042	0.782977717	-1	1
A31019	0.884832005	0.674191036	-1	0.567332339
A31020	0.667392668	0.02784696	-1	1
A31021	0.936733463	0.878907818	1	1
A31022	0.618040152	0.974249975	-1	1
A31023	0.845367338	0.440526966	-1	0.901154104
A31024	0.661613086	0.017702155	-1	1
A31025	1	0.785141317	1	1
A31026	1	0.999216936	1	1
A31027	0.62863295	0.035800685	1	1
A31028	0.96224755	0.82833645	1	0.908055196
A31029	0.756244613	0.575729241	-1	1
A31030	0.88646254	0.999776342	1	1
A31031	0.849467774	0.673898713	-1	0.927692659
A31032	1	0.988821385	-1	1
A31033	0.697217779	0.307053951	-1	1
A31034	0.797963457	0.497709576	-1	1
A31035	0.541481687	0.003601651	-1	1
A31036	1	0.985457984	1	1
A31037	0.627702597	0.02027085	-1	0.708233767
A31038	0.880954329	0.608872486	1	1
A31039	0.742647197	0.915784065	-1	1
A31040	0.880500452	0.997686631	-1	1
A31041	1	0.894270479	1	1
A31042	0.734603349	0.492736383	1	1
A31043	0.873834401	0.798447515	-1	1
A31044	0.857300304	0.864788569	1	1
A31045	0.749877077	0.523576545	-1	1
A31046	1	0.930429852	1	1
A31047	0.767493807	0.579742789	1	1
A31048	1	0.904760585	-1	1
A31049	0.894589675	0.785609896	-1	1
A31050	0.895692832	0.790013743	1	1
A31051	0.885643666	0.999875575	1	1
A31052	0.944678587	0.915090547	-1	1
A31053	0.80133037	0.571206395	1	0.806671901
A31054	0.92193974	0.797647349	1	0.802175933
A31055	0.812932543	0.171518367	1	0.905780315
A31056	1	0.94594985	-1	1
A31057	0.756669105	0.617418161	1	1
A31058	0.880237259	0.659665388	-1	0.899553452
A31059	0.835660167	0.974480293	1	1
A31060	0.882961261	0.197421524	1	1
A31061	0.564760742	0.019742425	1	1
A31062	0.725896253	0.636090478	-1	1
A31063	1	0.82967364	1	0.836517916
A31064	0.721290476	0.203540826	-1	1
A31065	0.593005195	0.031318231	1	1
A31066	0.970743762	0.617316719	1	1
A31067	0.72035212	0.6635046	-1	1
A31068	0.945823139	0.796070747	-1	1
A31069	1	0.586227987	1	1
A31070	0.664984138	0.337215003	-1	0.908912382
A31071	0.688685958	0.195841633	-1	0.794641148
A31072	0.700782612	0.139622859	1	1
A31073	0.705466099	0.419231772	1	1
A31074	0.658044964	0.133815073	-1	1
A31075	0.98032935	0.831603228	1	0.902029216
A31076	0.789165307	0.580679989	-1	1
A31077	0.686693017	0.257015919	-1	1
A31078	0.618558081	0.006057895	1	1
A31079	0.875201374	0.460416246	-1	1
A31080	1	0.977273184	1	1
A31081	0.615144467	0.012159706	-1	1
A31082	0.902038799	0.831139358	1	1
A31083	0.799497922	0.97657663	1	1
A31084	1	0.940694721	1	1
A31085	0.716012074	0.920926595	-1	1
A31086	0.668714442	0.236884206	1	1
A31087	0.764452213	0.222958323	-1	1
A31088	0.842679403	0.895124405	-1	1
A31089	1	0.948846453	1	1
A31090	0.638306897	0.084357452	1	1
A31091	0.574365774	0.059198369	-1	1
A31092	0.944744974	0.832093796	-1	0.925735162
A31093	0.765099681	0.671873963	-1	1
A31094	0.757040014	0.359890429	-1	1
A31095	0.684519882	0.373079381	1	1
A31096	0.922229216	0.779641999	1	1
A31097	1	0.992495453	1	1
A31098	0.928073047	0.955263543	-1	1
A31099	0.777399918	0.878647598	-1	1
A31100	0.749600266	0.158616187	-1	0.927398359
A31101	1	0.948840715	1	1
A31102	0.823453386	0.836038974	1	0.898993056
A31103	1	0.944760029	1	1
A31104	0.779366989	0.14474124	1	1
A31105	0.588181828	0.082832626	1	0.780540481
A31106	0.727562669	0.686701809	-1	0.927850474
A31107	0.756117489	0.411117384	-1	1
A31108	0.948641857	0.991132631	-1	1
A31109	0.928459867	0.942932778	-1	1
A31110	0.893968303	0.650587846	1	1
A31111	0.509983208	0.006043519	1	1
A31112	0.53836732	0.01018919	1	1
A31113	0.875373269	0.998987792	1	1
A31114	0.749629049	0.177001415	1	1
A31115	0.959495902	0.989456131	-1	1
A31116	0.935873382	0.504884951	-1	1
A31117	0.857261534	0.794018827	1	1
A31118	0.919331238	0.993075918	-1	1
A31119	0.838117745	0.501759484	1	0.895452897
A31120	0.956579678	0.580295714	-1	1
A31121	0.813117328	0.897866122	1	1
A31122	0.530000084	0.001265358	-1	0.894081098
A31123	0.72710369	0.107014375	-1	0.928099639
A31124	0.755669549	0.447203927	-1	1
A31125	0.722122432	0.952390906	-1	1
A31126	0.594272519	0.149509507	1	1
A31127	0.620918876	0.424564012	-1	1
A31128	1	0.916433843	1	0.899133132
A31129	0.610821439	0.051308393	1	1
A31130	0.931703808	0.991012887	-1	1
A31131	1	0.991594067	-1	1
A31132	0.88834103	0.713781407	1	1
A31133	0.627293091	0.207655918	1	1
A31134	0.901934855	0.984706673	1	1
A31135	0.79831874	0.83765969	-1	1
A31136	0.59036318	0.000173706	-1	0.929544914
A31137	0.757792457	0.09081903	1	1
A31138	0.617133135	0.019637403	1	1
A31139	0.699705189	0.402920917	-1	1
A31140	0.553632891	0.034202466	1	0.889792873
A31141	1	0.830710101	-1	0.920298057
A31142	0.906073774	0.881642852	-1	1
A31143	0.757060067	0.451508025	1	0.928267827
A31144	0.848804256	0.954157779	-1	1
A31145	0.917563378	0.905403285	-1	1
A31146	1	0.959678561	1	1
A31147	0.814471971	0.465926503	-1	1
A31148	0.908845945	0.987962059	-1	1
A31149	1	0.944326991	-1	1
A31150	1	0.982463996	-1	1
A31151	1	0.941554661	1	1
A31152	0.770557607	0.975343131	1	1
A31153	0.643381619	0.237541849	1	0.774067603
A31154	0.775388084	0.681064757	-1	0.90491341
A31155	0.956561389	0.904390338	1	1
A31156	0.859464068	0.996311908	1	1
A31157	0.807515336	0.718794063	1	1
A31158	0.926972392	0.913150321	-1	0.902138283
A31159	1	0.964770496	-1	1
A31160	0.834627487	0.326400968	-1	0.887287586
A31161	0.744922059	0.494416383	1	1
A31162	1	0.985868714	-1	1
A31163	0.950794488	0.874834895	-1	1
A31164	0.610429382	0.007484459	-1	1
A31165	0.630146683	0.168087875	1	1
A31166	1	0.949778768	1	1
A31167	0.673690258	0.457610642	-1	1
A31168	0.726765573	0.190869347	-1	0.928536655
A31169	0.918782642	0.930781525	-1	1
A31170	1	0.703892945	1	1
A31171	1	0.678633482	1	1
A31172	1	0.801964132	1	1
A31173	0.748068878	0.436458009	1	1
A31174	0.856973413	0.79008208	1	1
A31175	0.775992857	0.755076524	-1	0.87736089
A31176	0.770565963	0.400692798	-1	1
A31177	0.932888335	0.940388152	1	1
A31178	1	0.978189571	1	1
A31179	0.835643753	0.794729026	1	1
A31180	0.958444411	0.758171668	1	1
A31181	0.76356746	0.415892283	-1	0.926481205
A31182	1	0.677509952	-1	0.899008621
A31183	0.859832209	0.997356242	-1	1
A31184	1	0.925454355	-1	0.927376633
A31185	0.868622766	0.648308774	-1	0.71721553
A31186	1	0.954985912	1	1
A31187	0.929503357	0.609835317	1	1
A31188	0.831422667	0.314933073	1	0.882351956
A31189	0.890763322	0.683339816	-1	1
A31190	0.606093871	0.166489569	1	1
A31191	0.940719259	0.999962254	-1	1
A31192	0.552004607	0.037260821	1	1
A31193	0.820112463	0.299520269	1	1
A31194	0.762269356	0.414035559	1	1
A31195	0.812277792	0.508776756	1	0.897347025
A31196	0.65906517	0.016540166	1	1
A31197	0.858925325	0.71821948	-1	1
A31198	1	0.958681937	1	0.903845229
A31199	1	0.998753259	-1	0.713761573
A31200	0.536246504	0.004144635	-1	0.926547688
A31201	0.603501317	0.033849648	1	0.901358607
A31202	0.941745329	0.999804154	-1	1
A31203	0.83451	0.866191456	1	1
A31204	0.916581511	0.581754059	1	1
A31205	1	0.979826268	1	1
A31206	0.983472098	0.791112185	-1	1
A31207	0.775846594	0.98020648	1	1
A31208	0.694272051	0.950470364	1	1
A31209	0.782147248	0.884248005	-1	1
A31210	0.643726163	0.011645441	1	1
A31211	0.899370515	0.949265501	-1	0.910895487
A31212	1	0.846195813	1	1
A31213	1	0.622097971	1	1
A31214	0.978500403	0.996562901	1	1
A31215	0.628130629	0.002186941	-1	1
A31216	0.755722352	0.90989233	-1	1
A31217	0.871297222	0.634812472	1	0.889673362
A31218	1	0.968452798	1	1
A31219	0.720355952	0.979717708	-1	0.928976236
A31220	0.762685876	0.323531631	1	1
A31221	0.780288904	0.694973104	1	1
A31222	0.937432806	0.92391138	1	0.796960135
A31223	0.874378227	0.86051139	1	1
A31224	0.903493134	0.953104902	-1	1
A31225	0.763578803	0.618662873	1	1
A31226	0.865731399	0.980905542	1	1
A31227	0.728724602	0.141004294	-1	0.898370819
A31228	0.856907271	0.85773962	-1	0.928464467
A31229	0.84465183	0.851894859	1	1
A31230	0.80730684	0.726764163	1	1
A31231	0.820015871	0.754232741	-1	1
A31232	0.838394124	0.726869723	1	1
A31233	0.559099081	0.009422896	1	0.902885927
A31234	1	0.964444029	1	1
A31235	1	0.830632639	-1	1
A31236	0.824037013	0.317766426	-1	0.927403216
A31237	0.749495498	0.17282757	1	1
A31238	0.820476621	0.505942482	-1	1
A31239	0.880134671	0.709074069	-1	1
A31240	1	0.916950057	1	1
A31241	0.921422932	0.910896037	-1	1
A31242	1	0.92715027	-1	1
A31243	0.784294197	0.64345942	1	1
A31244	0.843732653	0.710084238	-1	0.927398999
A31245	1	0.896558202	-1	1
A31246	0.692479391	0.137002143	1	1
A31247	1	0.898201201	1	1
A31248	0.762975463	0.015604352	-1	0.818698782
A31249	0.941351937	0.943389235	-1	1
A31250	0.864032875	0.939705182	-1	0.928618436
A31251	0.621720245	0.028665216	1	0.886740535
A31252	0.530169999	0.04604241	-1	1
A31253	0.842030176	0.383654993	-1	1
A31254	1	0.939521466	1	1
A31255	0.948017368	0.70171195	-1	0.926276502
A31256	0.791957558	0.840095082	-1	1
A31257	0.860195277	0.783983167	-1	1
A31258	1	0.84191145	-1	0.927627741
A31259	0.932134585	0.960056457	-1	1
A31260	0.768178942	0.547806349	1	1
A31261	0.915321266	0.877255229	1	1
A31262	0.894507844	0.786870745	1	1
A31263	0.885541332	0.866219268	1	1
A31264	1	0.992027856	-1	1
A31265	0.679905823	0.126369685	-1	1
A31266	0.875605654	0.873473449	-1	1
A31267	0.853427861	0.897300448	-1	1
A31268	0.602452859	0.02817737	-1	0.903397566
A31269	0.554393871	0.0565484	-1	1
A31270	0.940158431	0.962503106	1	1
A31271	1	0.844089341	-1	1
A31272	0.948099781	0.999750481	1	0.90351681
A31273	0.611149531	0.110263203	-1	1
A31274	0.73680259	0.580129312	1	1
A31275	0.83680637	0.920824473	1	1
A31276	0.867959888	0.807592235	1	1
A31277	0.624332606	0.068517071	-1	1
A31278	0.620283115	0.014228277	-1	0.811532243
A31279	0.875969304	0.833268042	1	1
A31280	0.68386907	0.596140404	1	1
A31281	0.914625353	0.737488974	1	0.895458926
A31282	0.834017963	0.935483773	-1	1
A31283	1	0.999823752	1	0.895983043
A31284	0.729986264	0.302321983	1	0.899717381
A31285	0.934642529	0.622976756	1	0.828187766
A31286	1	0.927781996	1	1
A31287	0.526483992	0.115638224	-1	0.785865735
A31288	0.615357989	0.069374743	1	0.907886453
A31289	0.746045733	0.67404095	-1	1
A31290	1	0.781066194	-1	0.928409184
A31291	1	0.860280688	1	1
A31292	0.815704239	0.658968724	1	0.898030264
A31293	0.868008874	0.476599789	-1	1
A31294	0.530938483	0.008070953	1	1
A31295	0.654686897	0.093683877	-1	0.896402675
A31296	0.863186818	0.578320162	1	1
A31297	0.70746419	0.118946806	1	1
A31298	0.633408539	0.036891639	1	1
A31299	0.774657875	0.558585831	-1	0.918382909
A31300	0.921700129	0.93278164	1	1
A31301	0.912586886	0.884143492	-1	1
A31302	0.841870663	0.872074919	-1	1
A31303	0.9761807	0.996283276	1	1
A31304	0.633344469	0.053957436	1	0.890723362
A31305	0.857527979	0.961616258	-1	1
A31306	0.753983748	0.446090815	1	1
A31307	0.842025596	0.44084182	1	0.906964796
A31308	0.643969296	0.039178805	1	1
A31309	0.944113582	0.891097892	-1	0.928995973
A31310	1	0.935081206	1	0.906285737
A31311	0.950680672	0.742472898	1	1
A31312	0.905644627	0.975463419	-1	1
A31313	0.882593651	0.584676714	1	1
A31314	1	0.979917303	1	1
A31315	0.909137262	0.93214261	-1	1
A31316	1	0.999889681	1	1
A31317	0.710000771	0.192101742	-1	1
A31318	1	0.668475749	1	1
A31319	0.565094199	0.007302448	1	1
A31320	0.529829356	0.00634928	1	1
A31321	1	0.938870288	1	1
A31322	0.875678003	0.998721937	-1	1
A31323	0.871289653	0.772164929	1	0.899418271
A31324	0.854056506	0.871985022	1	1
